"uid","friends"
29560,"2454"
29561,NA
29562,NA
29563,NA
29564,NA
29565,NA
29566,NA
29567,"2864"
29568,NA
29569,NA
29570,NA
29571,NA
29572,"3287, 41112, 21040, 1745, 2743, 5721, 26178, 14740, 38660, 36502, 28747, 39714, 30672, 16620, 2670, 439, 16344, 3691, 27907, 37464, 31889, 235, 14845, 35412, 748, 17099, 7097, 37846, 3567, 1731, 37898, 26898, 9720, 17905, 6213, 21123, 32001, 36600, 21932, 4971, 31016, 35994, 39602, 34452, 40632, 10425, 38293, 16025, 20607, 3105"
29573,NA
29574,NA
29575,"5400"
29576,NA
29577,"8330"
29578,"28636"
29579,NA
29580,NA
29581,NA
29582,NA
29583,NA
29584,"21342, 24721"
29585,NA
29586,"35960"
29587,"5023"
29588,NA
29589,NA
29590,NA
29591,NA
29592,"16263"
29593,NA
29594,NA
29595,NA
29596,NA
29597,"40313, 3831, 12357"
29598,NA
29599,"36833, 4166, 23529, 21675, 25629"
29600,"36735"
29601,"2183"
29602,"28789, 27941"
29603,NA
29604,NA
29605,NA
29606,"23615"
29607,NA
29608,NA
29609,"24956"
29610,NA
29611,NA
29612,NA
29613,NA
29614,"1613, 10426, 18891, 19"
29615,NA
29616,NA
29617,NA
29618,"12145"
29619,NA
29620,"26500"
29621,NA
29622,NA
29623,NA
29624,NA
29625,NA
29626,NA
29627,NA
29628,NA
29629,"28036"
29630,NA
29631,NA
29632,NA
29633,NA
29634,NA
29635,NA
29636,NA
29637,NA
29638,NA
29639,NA
29640,NA
29641,NA
29642,NA
29643,NA
29644,NA
29645,NA
29646,NA
29647,NA
29648,NA
29649,NA
29650,NA
29651,NA
29652,NA
29653,NA
29654,NA
29655,NA
29656,"34220, 12903"
29657,NA
29658,NA
29659,"23805"
29660,"11018, 26676, 27607, 19520, 33353, 31355, 9026, 33730, 16374, 40047, 908, 12277, 174, 15320, 22488, 12145, 16620, 22309, 34002, 31268, 5045, 17648, 21717, 4657, 30602, 23545, 11894, 28747, 10159, 15483, 21549, 16649, 1811, 36600, 9677, 8333, 29796, 33392, 29227, 27500, 40773, 38538, 12614, 35431, 1290, 21248, 38660, 2985, 3608, 23912, 16146, 36393, 19305, 271, 27322, 40436, 4659, 25676"
29661,NA
29662,NA
29663,NA
29664,NA
29665,NA
29666,"27607, 39036"
29667,NA
29668,"3839"
29669,NA
29670,NA
29671,NA
29672,NA
29673,"31516, 26928, 25449"
29674,NA
29675,NA
29676,NA
29677,NA
29678,NA
29679,NA
29680,NA
29681,NA
29682,NA
29683,NA
29684,NA
29685,"28111"
29686,NA
29687,"39867"
29688,NA
29689,NA
29690,NA
29691,NA
29692,NA
29693,NA
29694,"5217"
29695,NA
29696,NA
29697,NA
29698,NA
29699,NA
29700,"41292"
29701,NA
29702,NA
29703,"16054"
29704,NA
29705,NA
29706,"39092, 10163"
29707,NA
29708,NA
29709,NA
29710,NA
29711,NA
29712,NA
29713,NA
29714,"34091, 40135, 3067"
29715,NA
29716,NA
29717,NA
29718,NA
29719,"37882, 19389"
29720,NA
29721,NA
29722,NA
29723,"3453"
29724,NA
29725,NA
29726,"30328"
29727,NA
29728,NA
29729,NA
29730,NA
29731,"31108"
29732,NA
29733,NA
29734,"40513, 17249"
29735,"9572, 3315, 34433, 33384"
29736,NA
29737,NA
29738,"33891, 33237, 31268"
29739,"12277"
29740,NA
29741,NA
29742,NA
29743,"4660"
29744,"39277"
29745,NA
29746,NA
29747,NA
29748,NA
29749,NA
29750,NA
29751,NA
29752,"16992"
29753,"38983, 25396, 21278"
29754,NA
29755,NA
29756,NA
29757,"18139"
29758,NA
29759,"15669, 3896"
29760,NA
29761,NA
29762,NA
29763,NA
29764,NA
29765,NA
29766,NA
29767,"12451, 14990"
29768,NA
29769,NA
29770,NA
29771,"27463"
29772,NA
29773,"22019"
29774,NA
29775,NA
29776,NA
29777,NA
29778,NA
29779,NA
29780,NA
29781,NA
29782,NA
29783,NA
29784,NA
29785,"34934, 22309, 36196, 21400, 28692, 29883, 16871, 5572, 3567, 36836, 23087, 33237, 32313, 9135, 27042, 18470, 13476, 31268, 3839"
29786,"16012"
29787,"4367, 37745, 17365, 39557, 21980"
29788,"32239"
29789,"25132"
29790,NA
29791,NA
29792,NA
29793,NA
29794,"24169"
29795,"24683"
29796,NA
29797,NA
29798,"13399"
29799,NA
29800,"37895, 17163, 27304, 22246, 16571"
29801,NA
29802,"21720"
29803,NA
29804,NA
29805,NA
29806,NA
29807,NA
29808,NA
29809,NA
29810,NA
29811,NA
29812,NA
29813,NA
29814,NA
29815,NA
29816,"8333"
29817,NA
29818,NA
29819,NA
29820,NA
29821,NA
29822,NA
29823,NA
29824,NA
29825,NA
29826,"40972"
29827,"11605, 3546, 22264, 18928"
29828,"37817, 24515"
29829,"18149"
29830,NA
29831,NA
29832,NA
29833,NA
29834,NA
29835,NA
29836,NA
29837,NA
29838,NA
29839,NA
29840,NA
29841,NA
29842,NA
29843,NA
29844,NA
29845,NA
29846,NA
29847,"14558"
29848,NA
29849,NA
29850,"24445"
29851,NA
29852,NA
29853,NA
29854,NA
29855,NA
29856,"4663"
29857,"22309, 27120"
29858,NA
29859,NA
29860,NA
29861,NA
29862,NA
29863,NA
29864,NA
29865,NA
29866,NA
29867,NA
29868,"14467"
29869,NA
29870,NA
29871,NA
29872,NA
29873,NA
29874,NA
29875,NA
29876,NA
29877,NA
29878,NA
29879,NA
29880,NA
29881,NA
29882,NA
29883,NA
29884,NA
29885,NA
29886,NA
29887,NA
29888,NA
29889,NA
29890,"8849"
29891,NA
29892,NA
29893,NA
29894,"7893"
29895,NA
29896,NA
29897,NA
29898,NA
29899,NA
29900,NA
29901,NA
29902,NA
29903,"29235, 10668, 9280"
29904,NA
29905,NA
29906,NA
29907,NA
29908,NA
29909,NA
29910,NA
29911,NA
29912,NA
29913,NA
29914,NA
29915,NA
29916,NA
29917,NA
29918,NA
29919,NA
29920,NA
29921,NA
29922,NA
29923,NA
29924,NA
29925,NA
29926,NA
29927,NA
29928,NA
29929,NA
29930,NA
29931,NA
29932,NA
29933,NA
29934,NA
29935,NA
29936,NA
29937,NA
29938,NA
29939,NA
29940,NA
29941,NA
29942,NA
29943,NA
29944,NA
29945,NA
29946,NA
29947,NA
29948,NA
29949,NA
29950,NA
29951,NA
29952,NA
29953,"40329"
29954,NA
29955,NA
29956,NA
29957,NA
29958,NA
29959,NA
29960,NA
29961,NA
29962,NA
29963,NA
29964,NA
29965,NA
29966,NA
29967,NA
29968,NA
29969,NA
29970,"20551, 4526, 6044, 12357"
29971,NA
29972,NA
29973,NA
29974,NA
29975,NA
29976,NA
29977,NA
29978,NA
29979,NA
29980,NA
29981,NA
29982,NA
29983,NA
29984,NA
29985,NA
29986,NA
29987,NA
29988,NA
29989,NA
29990,NA
29991,NA
29992,NA
29993,NA
29994,NA
29995,NA
29996,NA
29997,NA
29998,NA
29999,NA
30000,NA
30001,NA
30002,NA
30003,NA
30004,NA
30005,NA
30006,NA
30007,NA
30008,NA
30009,NA
30010,NA
30011,NA
30012,NA
30013,NA
30014,NA
30015,NA
30016,NA
30017,NA
30018,NA
30019,NA
30020,NA
30021,NA
30022,NA
30023,NA
30024,NA
30025,NA
30026,NA
30027,NA
30028,NA
30029,NA
30030,NA
30031,NA
30032,NA
30033,NA
30034,NA
30035,NA
30036,NA
30037,NA
30038,NA
30039,NA
30040,NA
30041,NA
30042,NA
30043,NA
30044,NA
30045,NA
30046,NA
30047,NA
30048,NA
30049,NA
30050,NA
30051,NA
30052,"18268"
30053,NA
30054,NA
30055,NA
30056,NA
30057,NA
30058,NA
30059,NA
30060,NA
30061,NA
30062,"3691"
30063,NA
30064,NA
30065,"32498"
30066,NA
30067,NA
30068,NA
30069,NA
30070,NA
30071,NA
30072,NA
30073,NA
30074,NA
30075,NA
30076,NA
30077,NA
30078,NA
30079,NA
30080,NA
30081,NA
30082,NA
30083,NA
30084,NA
30085,NA
30086,NA
30087,NA
30088,NA
30089,NA
30090,NA
30091,NA
30092,NA
30093,NA
30094,NA
30095,NA
30096,NA
30097,NA
30098,NA
30099,NA
30100,NA
30101,NA
30102,NA
30103,NA
30104,NA
30105,NA
30106,NA
30107,NA
30108,NA
30109,NA
30110,NA
30111,NA
30112,NA
30113,NA
30114,NA
30115,NA
30116,NA
30117,NA
30118,NA
30119,NA
30120,NA
30121,NA
30122,NA
30123,NA
30124,NA
30125,NA
30126,NA
30127,NA
30128,NA
30129,NA
30130,NA
30131,NA
30132,NA
30133,NA
30134,NA
30135,NA
30136,NA
30137,NA
30138,NA
30139,NA
30140,NA
30141,NA
30142,NA
30143,NA
30144,NA
30145,NA
30146,NA
30147,NA
30148,NA
30149,NA
30150,NA
30151,NA
30152,NA
30153,NA
30154,NA
30155,NA
30156,NA
30157,NA
30158,NA
30159,NA
30160,NA
30161,NA
30162,NA
30163,NA
30164,NA
30165,NA
30166,NA
30167,NA
30168,NA
30169,NA
30170,NA
30171,NA
30172,NA
30173,NA
30174,NA
30175,NA
30176,NA
30177,NA
30178,NA
30179,NA
30180,NA
30181,NA
30182,NA
30183,NA
30184,NA
30185,NA
30186,NA
30187,NA
30188,NA
30189,NA
30190,NA
30191,NA
30192,NA
30193,NA
30194,NA
30195,NA
30196,NA
30197,NA
30198,NA
30199,NA
30200,NA
30201,NA
30202,NA
30203,NA
30204,NA
30205,NA
30206,NA
30207,NA
30208,NA
30209,NA
30210,NA
30211,NA
30212,NA
30213,NA
30214,NA
30215,NA
30216,NA
30217,NA
30218,NA
30219,NA
30220,NA
30221,NA
30222,NA
30223,NA
30224,NA
30225,NA
30226,NA
30227,NA
30228,NA
30229,NA
30230,NA
30231,NA
30232,NA
30233,NA
30234,NA
30235,NA
30236,NA
30237,NA
30238,NA
30239,NA
30240,NA
30241,NA
30242,NA
30243,NA
30244,NA
30245,NA
30246,NA
30247,NA
30248,NA
30249,NA
30250,NA
30251,NA
30252,NA
30253,NA
30254,NA
30255,NA
30256,NA
30257,NA
30258,NA
30259,NA
30260,NA
30261,NA
30262,NA
30263,NA
30264,NA
30265,NA
30266,NA
30267,NA
30268,NA
30269,NA
30270,NA
30271,NA
30272,NA
30273,NA
30274,NA
30275,NA
30276,NA
30277,NA
30278,NA
30279,NA
30280,NA
30281,NA
30282,NA
30283,NA
30284,NA
30285,NA
30286,NA
30287,NA
30288,NA
30289,NA
30290,NA
30291,NA
30292,NA
30293,NA
30294,NA
30295,NA
30296,NA
30297,NA
30298,NA
30299,NA
30300,NA
30301,NA
30302,NA
30303,NA
30304,NA
30305,NA
30306,NA
30307,NA
30308,NA
30309,NA
30310,NA
30311,NA
30312,NA
30313,NA
30314,NA
30315,NA
30316,NA
30317,NA
30318,NA
30319,NA
30320,NA
30321,NA
30322,NA
30323,NA
30324,NA
30325,NA
30326,NA
30327,NA
30328,NA
30329,NA
30330,NA
30331,NA
30332,NA
30333,NA
30334,NA
30335,NA
30336,NA
30337,NA
30338,NA
30339,NA
30340,NA
30341,NA
30342,NA
30343,NA
30344,NA
30345,NA
30346,NA
30347,NA
30348,NA
30349,NA
30350,NA
30351,NA
30352,NA
30353,NA
30354,NA
30355,NA
30356,NA
30357,NA
30358,NA
30359,NA
30360,NA
30361,NA
30362,NA
30363,NA
30364,NA
30365,NA
30366,NA
30367,NA
30368,NA
30369,NA
30370,NA
30371,NA
30372,NA
30373,NA
30374,NA
30375,NA
30376,NA
30377,NA
30378,NA
30379,NA
30380,NA
30381,NA
30382,NA
30383,NA
30384,NA
30385,NA
30386,NA
30387,NA
30388,NA
30389,NA
30390,NA
30391,NA
30392,NA
30393,NA
30394,NA
30395,NA
30396,NA
30397,NA
30398,NA
30399,NA
30400,NA
30401,NA
30402,NA
30403,NA
30404,NA
30405,NA
30406,NA
30407,NA
30408,NA
30409,NA
30410,NA
30411,NA
30412,NA
30413,NA
30414,NA
30415,NA
30416,NA
30417,NA
30418,NA
30419,NA
30420,NA
30421,NA
30422,NA
30423,NA
30424,NA
30425,NA
30426,NA
30427,NA
30428,NA
30429,NA
30430,NA
30431,NA
30432,NA
30433,NA
30434,NA
30435,NA
30436,NA
30437,NA
30438,NA
30439,NA
30440,NA
30441,NA
30442,NA
30443,NA
30444,NA
30445,NA
30446,NA
30447,NA
30448,NA
30449,NA
30450,NA
30451,NA
30452,NA
30453,NA
30454,NA
30455,NA
30456,NA
30457,NA
30458,NA
30459,NA
30460,NA
30461,NA
30462,NA
30463,NA
30464,NA
30465,NA
30466,NA
30467,NA
30468,"34081, 27122"
30469,"33171, 24483, 22430, 33384, 35103, 13918, 10269, 130"
30470,"12282, 10632, 32655, 41088, 15007"
30471,"16620, 17042, 39, 37518, 27386, 37353, 40947, 1601, 15007, 9787, 15043, 13814, 30769, 25546"
30472,"3400, 13373, 27831"
30473,NA
30474,NA
30475,"35025"
30476,"39092, 18598"
30477,"16620, 33891, 30292, 33397, 13637, 21542, 14075, 14845, 15550, 22078, 22332, 27907, 30937, 12328, 31472, 24959, 24515, 31636, 3453, 40469, 9849, 11136, 36502, 796, 8247, 27715, 31016, 17648, 13501, 18337, 36416, 23087, 4335, 22309, 36196, 14283, 3400, 342, 6048, 10276, 8819, 18577, 36747, 12813, 35706, 18410, 34452, 6356, 220"
30478,"24662, 31764, 21829, 10606"
30479,"39323, 27607"
30480,"23188, 22928, 22496, 6356, 17603, 4663, 37789, 894, 37464, 34065, 22917, 22309, 32787, 21400, 8117, 31268, 14845, 19079, 37096, 27120, 26898, 24515, 33842, 324, 36600, 38108, 29529, 6292"
30481,NA
30482,"9729"
30483,"16620, 33940, 41112, 3914, 9340, 38293, 38010, 25629, 5721, 29796, 14277, 34452, 3657, 36391, 34002, 16344, 12277, 27446, 37898, 32949, 1155, 13824, 32311, 2743, 18542, 28515, 21682, 37055"
30484,"38947, 10021, 11833, 34153, 28508, 5838, 2709, 16713, 32922, 19124"
30485,NA
30486,NA
30487,NA
30488,NA
30489,NA
30490,NA
30491,"39083"
30492,"33993, 14283, 11605, 38026, 36391, 20523, 32471, 25760, 24959, 36833, 4455, 31268, 9135, 20624, 19696, 6026, 38010, 28036, 11589, 22656, 27120, 39165, 13824, 33201, 22488, 24617, 14277, 14845, 7708, 30971, 16620, 15855, 18928"
30493,"25495, 21675"
30494,NA
30495,"35651, 38010, 10159, 35681, 32787"
30496,NA
30497,"27526, 41356, 40573, 7168, 174, 2160, 20080"
30498,"33948, 13652, 17434, 32409, 5902, 894, 26234, 16410, 9918, 14383"
30499,"2985, 19305, 26729"
30500,"33891"
30501,"18339, 33895, 37260, 7783, 33031, 11417, 26459, 32337, 12953, 23896, 21682, 36836, 3567"
30502,"609, 40818, 1339, 34570, 34433, 22527"
30503,"38338, 271, 29349"
30504,"30005, 6945, 16307, 17328, 16871, 21428, 8408, 5121, 355, 39867, 8775, 4277, 22309, 27822"
30505,"13529, 33873, 12682, 39371, 2840, 5384, 10502, 6388, 22801, 34207, 29526"
30506,"24959, 14283, 18018, 22162, 10163, 31804, 18857, 5830, 28253, 37179, 12353"
30507,"4367"
30508,NA
30509,NA
30510,"33873, 5045, 15461, 31881, 34989"
30511,NA
30512,"24432"
30513,"33730, 33969, 24876, 33642, 5121, 8333"
30514,"14710, 30720, 35171, 29014, 3640, 35611, 17123, 39162, 22314, 31881, 9637"
30515,"3263"
30516,"4663, 33031, 30870, 35082"
30517,"30218"
30518,"1871, 33397, 15483, 37314, 32904, 31268, 12046"
30519,"27907, 14592"
30520,"30694, 23747, 29654, 396, 12651, 21966, 18732, 25962, 21837, 17676, 7600, 1891, 2245"
30521,"37854, 9182, 29065"
30522,NA
30523,"998"
30524,"38128, 25047"
30525,"11014"
30526,"14845, 9441, 40343, 28692, 8819, 9864, 5720, 18987, 894, 36502, 32975, 13352, 24201, 22309, 15542, 15483, 2417, 19630, 21542, 31472, 13501"
30527,"23529"
30528,NA
30529,NA
30530,"16090"
30531,"6368"
30532,"5981, 3277"
30533,"16620, 40773, 908, 10670, 26512, 38059"
30534,NA
30535,"34948, 396, 5217, 1793, 27118, 28614, 7600, 7926, 28036, 25962, 18732, 12651, 36571, 2164, 26381, 34723, 13632, 37619"
30536,NA
30537,NA
30538,NA
30539,NA
30540,NA
30541,"18139, 23529, 27822, 14139, 9720, 13501, 15043, 24515, 4950, 28692, 11136, 22928, 30104, 8333, 38423, 7397, 19841, 34594, 36836"
30542,"40721"
30543,NA
30544,NA
30545,"14697"
30546,"40653, 27907, 3745, 22309, 34081, 2454, 230"
30547,"2573"
30548,NA
30549,"13064, 5347"
30550,"32885, 33729, 32904, 31081, 6927, 14139, 22309, 40420, 24515, 22917, 37647, 32982, 18876, 5217"
30551,NA
30552,"5981, 19383"
30553,"26976"
30554,"29958"
30555,NA
30556,"8141, 7789, 26796, 30967, 32013, 37854"
30557,NA
30558,NA
30559,NA
30560,"26021, 769, 130, 40178, 27204, 39350, 23062"
30561,NA
30562,"16681"
30563,"37238"
30564,"22309, 17070, 32904, 32787, 3896, 4377, 19617, 40100"
30565,"28036, 9387, 26381, 12402, 36571, 1155, 27118, 7600, 32535, 18656"
30566,"9736"
30567,"5090, 7058, 8622, 23445, 8651"
30568,"1131"
30569,NA
30570,NA
30571,NA
30572,NA
30573,"1939, 3410"
30574,NA
30575,NA
30576,NA
30577,NA
30578,NA
30579,NA
30580,"19657"
30581,"38423, 23529"
30582,"1910, 20393, 16806, 25333, 19305, 16146, 16264, 2096, 33237, 16620, 2985, 13476, 10163, 1305, 8220, 36502, 18542, 271, 4663, 35375, 21305, 27042, 4926, 3315"
30583,NA
30584,NA
30585,NA
30586,"31419, 13814, 25546, 1601, 30769, 39, 15007"
30587,"18750, 35498, 33692, 9922, 40135"
30588,NA
30589,"39044, 35827"
30590,NA
30591,"27810, 26407"
30592,"34081, 1405, 26459, 2754, 25635, 6356, 748, 4868, 28600, 32484, 12353, 13501, 38783, 27588, 18398, 18534, 6249, 18139, 5843, 10163, 21402, 35836, 31894, 1074, 15088, 23233, 15043, 32897, 22309"
30593,"9157, 25913, 6416, 15374"
30594,"25104, 11136, 9507"
30595,NA
30596,NA
30597,NA
30598,"10588"
30599,NA
30600,"31867"
30601,"33171, 6508, 813, 24621, 3007, 19630, 7662"
30602,NA
30603,NA
30604,"18740"
30605,"7129, 37968"
30606,"36600"
30607,"36321, 31784"
30608,"20651"
30609,NA
30610,NA
30611,"40892, 32475, 22494, 26357"
30612,"30402, 36600"
30613,NA
30614,"9585"
30615,"19575, 15326, 9852, 38598, 30108, 16620, 1572, 14382, 21364, 8717, 16025, 22917, 40653, 6356, 27120, 18018, 27907, 27526, 34002, 9720, 22309, 6218, 15007, 11132, 18139, 796, 16941, 4950, 18899, 13501, 23529, 271, 26623, 37610, 12277, 13373, 5800, 41068, 3839, 27822, 38660, 21123, 14203, 8220, 342, 41299, 19287, 23896, 16344, 22530, 38560, 30868, 894, 28216, 14671, 24515, 36600, 38108, 24298, 23188, 24669"
30616,"16840, 33891, 18577, 9852, 33969, 220, 15088, 36502, 15198, 16344, 35361, 18987, 10204, 21682, 3691, 31472, 39714, 5572, 2742, 26898, 30528, 2915, 23201, 34002, 5866, 19391, 36196, 22309, 11018, 31016, 28663, 9220, 29676, 16131, 21040, 36833, 27069, 24298, 9677, 18304, 13501, 30100, 36391, 17955, 271, 24131, 2743, 5721, 3914, 10717, 25104, 18339, 33301, 37610, 12277, 9788, 21980, 14162, 38660, 19716, 894, 27607, 8220, 20238, 23896, 4277, 13708, 24201, 30868, 39368, 907, 41644, 29796, 26613, 30870, 16620, 14845, 27526, 12953, 36600, 37898, 3315, 16025, 7708, 16647, 33139, 11172, 33397, 236, 9157"
30617,NA
30618,"34081, 12324"
30619,"36662"
30620,"28028, 20895"
30621,"18577, 36502, 4663, 13476, 16025, 20607, 3691, 39714, 5572, 28397, 27446, 18139, 36600, 35540, 38047, 37464, 27069, 31268, 33031, 29676, 4103, 3105, 9720, 29756, 37898, 3567, 37789, 21682, 17764, 14277, 16402"
30622,NA
30623,"17484"
30624,NA
30625,"35928, 8369"
30626,NA
30627,NA
30628,NA
30629,NA
30630,NA
30631,NA
30632,"8364"
30633,"23529, 9433"
30634,"37618"
30635,NA
30636,"28160, 5223, 34470, 355, 19431, 220, 33171"
30637,NA
30638,NA
30639,"20322, 29136, 19030"
30640,"34081, 15483, 33891, 3839, 38423, 28692, 21988, 20964, 38538, 2094, 19305, 7600"
30641,NA
30642,NA
30643,NA
30644,NA
30645,"4437"
30646,"13792"
30647,"30350"
30648,NA
30649,NA
30650,NA
30651,NA
30652,"21248, 1391"
30653,NA
30654,"31471"
30655,NA
30656,"36901, 28586, 22488, 40100, 17988, 33730, 908, 28836, 15072, 39062, 11018, 31050, 7540, 6308, 22309, 15186, 16871, 22332, 37745, 38406, 9484, 5121, 19971, 21248, 13373, 20626, 22239, 21603, 6633, 10708, 23417, 38538, 27700, 26091, 26699, 38099, 9677, 28843, 40098, 18304, 27322, 38199, 3219, 38907, 2467, 34480, 13529, 32941, 1057, 12601, 29954, 13331, 21980, 24515, 33969, 39542, 9081, 31085, 6643, 35932, 31282, 14139, 31261, 36192, 2884, 27607, 1664, 14996, 37923, 39368, 12795, 5045, 25676, 6441, 8332, 12660, 22275, 21256, 35361, 8250, 41376, 14686, 18282, 29796, 26633, 7846, 8333, 364, 4950, 40773, 8825"
30657,"17586"
30658,"34711"
30659,"30121, 20080, 37889, 10204, 41308, 30570, 32367, 40355, 38660, 27042, 10354, 6508, 37772, 34845, 30937, 36196, 5922, 33384, 3315, 29674, 220, 16319, 27526, 23805, 5891, 26055, 33171, 13869, 5223, 14990, 22309"
30660,"28144"
30661,"20660, 22309, 18339"
30662,NA
30663,"7768, 16620, 17456, 14845"
30664,NA
30665,NA
30666,"11927, 31476"
30667,NA
30668,"31268"
30669,NA
30670,NA
30671,"28165, 5223"
30672,"6519, 32590, 18574, 7701"
30673,NA
30674,NA
30675,"15938"
30676,"34688"
30677,"19253, 30205, 25021, 13373"
30678,"7657, 38246, 30292, 324"
30679,"9574"
30680,"18577, 14831, 29796, 13062"
30681,NA
30682,NA
30683,NA
30684,NA
30685,NA
30686,"34820"
30687,NA
30688,NA
30689,"27373"
30690,"22917"
30691,NA
30692,"15029, 21978, 22309"
30693,NA
30694,NA
30695,NA
30696,NA
30697,"934, 16962, 8717"
30698,NA
30699,NA
30700,"12898"
30701,"6508, 15635, 31008"
30702,"13586"
30703,"23529"
30704,NA
30705,NA
30706,NA
30707,NA
30708,"22978"
30709,"25685"
30710,"6880, 8785"
30711,NA
30712,NA
30713,"14990"
30714,NA
30715,"27607, 33730, 8333, 16688"
30716,"13971, 26461"
30717,NA
30718,NA
30719,NA
30720,NA
30721,NA
30722,"2923"
30723,NA
30724,NA
30725,NA
30726,NA
30727,"7321, 11315, 8849, 32403, 6605, 26729, 5661, 7477, 34434, 25959, 11641, 17881, 7117, 18243, 23663, 18891, 2943, 16719"
30728,NA
30729,"34365, 23115, 8333, 2736, 33342, 8482, 27607, 35202, 11172"
30730,"5121"
30731,NA
30732,"2651, 40867"
30733,NA
30734,NA
30735,"12813, 18686, 19696, 15198, 40462, 22821, 40293, 15123, 28111, 9292, 14277, 17648, 31016, 220, 35279, 619, 8220, 36592, 11760, 7153, 32313, 36502, 38598, 28515, 24540, 8333, 15367, 32975, 12614, 2828, 28975, 15542, 24298, 30971, 18486, 13501, 22987, 14470, 21957, 26972, 20238, 34934, 31789, 36690, 10754, 24885, 29920, 748, 21972, 34470, 27687, 41574, 34002, 39714, 22559, 19855, 24965, 37610, 28397, 31992, 32471, 5121, 894, 1155, 4873, 1690, 32498, 17559, 27268, 3972, 15457, 28747, 30789, 38108, 23087, 9389, 9269, 25258, 30795, 2417, 14740, 21762, 13491, 28696, 32103, 36801, 14382, 27887, 38826, 29808, 30870, 12487, 13943, 18352, 5385, 33208, 9441, 33419, 17603, 40634, 29710, 4532, 23241, 37196, 21166, 12151, 17468, 29476, 23188, 2743, 7415, 26546, 25701, 22871, 14091"
30736,"38099, 12425, 8333, 3608"
30737,NA
30738,"3896"
30739,NA
30740,NA
30741,"19016, 7779, 34631"
30742,NA
30743,"33274"
30744,NA
30745,"37783"
30746,NA
30747,NA
30748,NA
30749,"31767, 10573, 30386, 12036, 17070, 27070, 37117, 101, 1615, 41689, 19931, 8396, 36487, 26654, 12898, 17207, 35953, 24475, 31626, 32275, 38962, 24615, 32070, 5424, 38786, 1717, 29205, 15402, 6368, 35836, 9011, 1398, 18116, 25186, 41423, 3244, 9351, 1098, 39866, 16251, 40364, 1059, 27651, 34859, 3420, 1844, 12480"
30750,NA
30751,"12695"
30752,NA
30753,"12924"
30754,NA
30755,NA
30756,"10269"
30757,"12386"
30758,NA
30759,"7451"
30760,"14378, 14245, 21278"
30761,NA
30762,"27211"
30763,NA
30764,"20328, 17297"
30765,NA
30766,"14781"
30767,"4585, 22014, 38733, 34716"
30768,"7097, 36836"
30769,NA
30770,"20080, 13798, 36196, 21717, 3711, 19893, 33171"
30771,"28036"
30772,"24637, 30868"
30773,"6386, 14877, 19443"
30774,NA
30775,NA
30776,"26019"
30777,NA
30778,NA
30779,NA
30780,"18928, 8876"
30781,NA
30782,"4536"
30783,NA
30784,"24515, 20604, 18139, 36836, 23998, 17692, 30672, 37096, 36600, 37610, 38423, 25258, 34081, 5866, 33730, 9720"
30785,NA
30786,"20317, 24858, 17306, 28036, 6133, 13501, 16779, 18656, 39463, 16620, 14845, 7113, 32949, 4624, 23736, 27822, 29796, 19240, 13123, 15007, 40828, 16267, 25897, 29330, 36531, 908, 5909, 15669, 9773, 18575, 30099, 35892, 18447, 1261, 3453, 20053, 13632, 3896, 1628, 32583, 29380, 20091, 34303, 2164, 13376, 9907, 18928, 29958, 30868, 11136, 18847, 1047, 26156, 12174, 26153, 24119, 40544, 37231, 33312, 30614, 25503, 40670, 35836, 20666, 324, 26564, 20385, 3855, 32535, 27623, 21982, 20122, 23965, 18577, 14452, 33730, 25195, 30971, 38312, 5845, 11146, 31531, 26168, 9037"
30787,NA
30788,"16109"
30789,"34081, 24524, 31268, 24934, 3896, 11798"
30790,NA
30791,"33384, 40140"
30792,NA
30793,NA
30794,"30455, 31455, 11605, 33201, 12237, 27478, 18928, 38979"
30795,"20524"
30796,NA
30797,NA
30798,NA
30799,NA
30800,NA
30801,"19606, 1320, 2297, 32367, 32437, 22185"
30802,NA
30803,"220, 40100, 18304"
30804,"1869, 41136"
30805,NA
30806,NA
30807,NA
30808,NA
30809,"32117, 29712, 10668, 8785, 24057"
30810,NA
30811,NA
30812,"13373"
30813,NA
30814,NA
30815,"33672"
30816,NA
30817,NA
30818,"34081, 15968, 10163, 18398, 22309"
30819,"39841"
30820,NA
30821,NA
30822,NA
30823,NA
30824,NA
30825,NA
30826,NA
30827,NA
30828,NA
30829,NA
30830,NA
30831,NA
30832,NA
30833,"14753, 35671"
30834,NA
30835,"22673"
30836,NA
30837,NA
30838,"27607"
30839,NA
30840,"21675, 10001"
30841,"36953"
30842,"19788, 2724, 21566"
30843,NA
30844,"41178, 31568, 5623"
30845,NA
30846,"29355, 2159, 5659"
30847,"6837, 12953, 5256, 6508"
30848,"13668, 21829, 8394"
30849,"18525, 26712, 35846"
30850,"25059"
30851,"13102, 22463"
30852,NA
30853,"4437"
30854,NA
30855,NA
30856,NA
30857,NA
30858,"19124"
30859,NA
30860,NA
30861,"5046, 24045, 10650, 32949, 38783, 33943, 8396, 24615, 17070, 38962, 9351, 3896, 32275, 6368, 40670, 37791, 4674, 16620"
30862,NA
30863,NA
30864,NA
30865,"36956, 11095, 22847, 27607, 5121, 16374, 10936, 8333, 1557, 16620"
30866,"6509"
30867,"28533"
30868,"393"
30869,"17740"
30870,"9600"
30871,NA
30872,"9529, 37326"
30873,"27010, 14140, 5018, 23115, 41206"
